Datum (MEZ),Residuallast,Day Ahead Auktion (DE-LU)
2025-08-10T22:15+02:00,37972.5,106.98
2025-08-10T22:30+02:00,37181.8,106.98
2025-08-10T22:45+02:00,36422,106.98
2025-08-10T23:00+02:00,35982.3,98.9
2025-08-10T23:15+02:00,35371.3,98.9
2025-08-10T23:30+02:00,34522.5,98.9
2025-08-10T23:45+02:00,34274,98.9
2025-08-11T00:00+02:00,33677,99.82
2025-08-11T00:15+02:00,33581.4,99.82
2025-08-11T00:30+02:00,33291.1,99.82
2025-08-11T00:45+02:00,33130.4,99.82
2025-08-11T01:00+02:00,32995.9,91.97
2025-08-11T01:15+02:00,32980.3,91.97
2025-08-11T01:30+02:00,32662.9,91.97
2025-08-11T01:45+02:00,32152.4,91.97
2025-08-11T02:00+02:00,32043,87.44
2025-08-11T02:15+02:00,32162.7,87.44
2025-08-11T02:30+02:00,32107.1,87.44
2025-08-11T02:45+02:00,32308.2,87.44
2025-08-11T03:00+02:00,32492.9,85.19
2025-08-11T03:15+02:00,32283.2,85.19
2025-08-11T03:30+02:00,32498.6,85.19
2025-08-11T03:45+02:00,32686.8,85.19
2025-08-11T04:00+02:00,33158.7,92.85
2025-08-11T04:15+02:00,33467.5,92.85
2025-08-11T04:30+02:00,34114.8,92.85
2025-08-11T04:45+02:00,34707.9,92.85
2025-08-11T05:00+02:00,36175,103.51
2025-08-11T05:15+02:00,36958.5,103.51
2025-08-11T05:30+02:00,37993,103.51
2025-08-11T05:45+02:00,39018.9,103.51
2025-08-11T06:00+02:00,41382.6,129.22
2025-08-11T06:15+02:00,41782.4,129.22
2025-08-11T06:30+02:00,41995.6,129.22
2025-08-11T06:45+02:00,41846,129.22
2025-08-11T07:00+02:00,41756,133.49
2025-08-11T07:15+02:00,41177.5,133.49
2025-08-11T07:30+02:00,40305.5,133.49
2025-08-11T07:45+02:00,38895.1,133.49
2025-08-11T08:00+02:00,37131.7,105.35
2025-08-11T08:15+02:00,34734.8,105.35
2025-08-11T08:30+02:00,33044.2,105.35
2025-08-11T08:45+02:00,30761.9,105.35
2025-08-11T09:00+02:00,26863,90.75
2025-08-11T09:15+02:00,24980,90.75
2025-08-11T09:30+02:00,22608.5,90.75
2025-08-11T09:45+02:00,19733.8,90.75
2025-08-11T10:00+02:00,16852.7,50
2025-08-11T10:15+02:00,14624.5,50
2025-08-11T10:30+02:00,12435.7,50
2025-08-11T10:45+02:00,10308.8,50
2025-08-11T11:00+02:00,8376.4,2.54
2025-08-11T11:15+02:00,6982,2.54
2025-08-11T11:30+02:00,5800.7,2.54
2025-08-11T11:45+02:00,4344.6,2.54
2025-08-11T12:00+02:00,2726.8,0
2025-08-11T12:15+02:00,1988.5,0
2025-08-11T12:30+02:00,1276.6,0
2025-08-11T12:45+02:00,1550.3,0
2025-08-11T13:00+02:00,1110.4,0
2025-08-11T13:15+02:00,761.3,0
2025-08-11T13:30+02:00,1117.3,0
2025-08-11T13:45+02:00,1614.2,0
2025-08-11T14:00+02:00,1015.6,0
2025-08-11T14:15+02:00,1391.3,0
2025-08-11T14:30+02:00,1888.5,0
2025-08-11T14:45+02:00,2373.5,0
2025-08-11T15:00+02:00,3854.1,9
2025-08-11T15:15+02:00,4691,9
2025-08-11T15:30+02:00,6225.9,9
2025-08-11T15:45+02:00,7597.4,9
2025-08-11T16:00+02:00,10307.5,56.14
2025-08-11T16:15+02:00,11935.7,56.14
2025-08-11T16:30+02:00,14193.9,56.14
2025-08-11T16:45+02:00,16552.7,56.14
2025-08-11T17:00+02:00,19640.6,92.25
2025-08-11T17:15+02:00,22216.8,92.25
2025-08-11T17:30+02:00,25420.9,92.25
2025-08-11T17:45+02:00,29201.1,92.25
2025-08-11T18:00+02:00,31945.2,108.26
2025-08-11T18:15+02:00,33472.1,108.26
2025-08-11T18:30+02:00,37382.3,108.26
2025-08-11T18:45+02:00,40273.2,108.26
2025-08-11T19:00+02:00,44419.9,154
2025-08-11T19:15+02:00,45190,154
2025-08-11T19:30+02:00,47375.2,154
2025-08-11T19:45+02:00,47234.5,154
2025-08-11T20:00+02:00,48662.3,191.95
2025-08-11T20:15+02:00,50415.9,191.95
2025-08-11T20:30+02:00,49898.2,191.95
2025-08-11T20:45+02:00,49561.5,191.95
2025-08-11T21:00+02:00,49522.1,138.88
2025-08-11T21:15+02:00,48459.8,138.88
2025-08-11T21:30+02:00,47259.1,138.88
2025-08-11T21:45+02:00,46201.3,138.88
2025-08-11T22:00+02:00,44806.8,108.87
2025-08-11T22:15+02:00,43686.3,108.87
2025-08-11T22:30+02:00,42419.2,108.87
2025-08-11T22:45+02:00,40954.8,108.87
2025-08-11T23:00+02:00,40351.6,96
2025-08-11T23:15+02:00,38961.7,96
2025-08-11T23:30+02:00,38159.1,96
2025-08-11T23:45+02:00,37206.7,96
2025-08-12T00:00+02:00,36664.9,93
2025-08-12T00:15+02:00,36314.1,93
2025-08-12T00:30+02:00,35932,93
2025-08-12T00:45+02:00,35778.4,93
2025-08-12T01:00+02:00,35168.5,89.67
2025-08-12T01:15+02:00,35038.3,89.67
2025-08-12T01:30+02:00,34908.7,89.67
2025-08-12T01:45+02:00,34827.4,89.67
2025-08-12T02:00+02:00,34717.4,85.41
2025-08-12T02:15+02:00,34677.3,85.41
2025-08-12T02:30+02:00,34665.2,85.41
2025-08-12T02:45+02:00,34882.9,85.41
2025-08-12T03:00+02:00,34543.5,85.13
2025-08-12T03:15+02:00,34525.1,85.13
2025-08-12T03:30+02:00,34572.8,85.13
2025-08-12T03:45+02:00,34654.2,85.13
2025-08-12T04:00+02:00,34972.6,86.48
2025-08-12T04:15+02:00,35442.5,86.48
2025-08-12T04:30+02:00,36138.1,86.48
2025-08-12T04:45+02:00,36841.2,86.48
2025-08-12T05:00+02:00,37818.4,93.97
2025-08-12T05:15+02:00,38295.6,93.97
2025-08-12T05:30+02:00,39232.1,93.97
2025-08-12T05:45+02:00,40407.8,93.97
2025-08-12T06:00+02:00,42142.5,106.91
2025-08-12T06:15+02:00,42917.4,106.91
2025-08-12T06:30+02:00,43390.5,106.91
2025-08-12T06:45+02:00,43497.5,106.91
2025-08-12T07:00+02:00,42970.4,104.63
2025-08-12T07:15+02:00,42344.7,104.63
2025-08-12T07:30+02:00,41550.7,104.63
2025-08-12T07:45+02:00,40042.5,104.63
2025-08-12T08:00+02:00,37937.2,98.71
2025-08-12T08:15+02:00,36485.6,98.71
2025-08-12T08:30+02:00,34695.5,98.71
2025-08-12T08:45+02:00,32374,98.71
2025-08-12T09:00+02:00,29283.5,92.49
2025-08-12T09:15+02:00,27602.4,92.49
2025-08-12T09:30+02:00,26382.5,92.49
2025-08-12T09:45+02:00,24041.3,92.49
2025-08-12T10:00+02:00,21431.1,79.53
2025-08-12T10:15+02:00,19030.2,79.53
2025-08-12T10:30+02:00,17059.1,79.53
2025-08-12T10:45+02:00,15172.8,79.53
2025-08-12T11:00+02:00,13603.9,40.41
2025-08-12T11:15+02:00,11809.3,40.41
2025-08-12T11:30+02:00,10316.4,40.41
2025-08-12T11:45+02:00,9344.6,40.41
2025-08-12T12:00+02:00,7524.2,8.38
2025-08-12T12:15+02:00,6654.1,8.38
2025-08-12T12:30+02:00,6096.5,8.38
2025-08-12T12:45+02:00,6158,8.38
2025-08-12T13:00+02:00,5902.2,3
2025-08-12T13:15+02:00,5413.2,3
2025-08-12T13:30+02:00,5088.4,3
2025-08-12T13:45+02:00,5189.2,3
2025-08-12T14:00+02:00,4905.6,5.15
2025-08-12T14:15+02:00,5276.8,5.15
2025-08-12T14:30+02:00,5560.5,5.15
2025-08-12T14:45+02:00,6095.2,5.15
2025-08-12T15:00+02:00,7745.2,35.05
2025-08-12T15:15+02:00,8949.1,35.05
2025-08-12T15:30+02:00,10010.5,35.05
2025-08-12T15:45+02:00,11639.8,35.05
2025-08-12T16:00+02:00,13356.2,73.12
2025-08-12T16:15+02:00,15158.2,73.12
2025-08-12T16:30+02:00,17256,73.12
2025-08-12T16:45+02:00,19408.9,73.12
2025-08-12T17:00+02:00,22868.4,94.06
2025-08-12T17:15+02:00,25286.5,94.06
2025-08-12T17:30+02:00,27843.8,94.06
2025-08-12T17:45+02:00,30968.9,94.06
2025-08-12T18:00+02:00,34344.3,106.1
2025-08-12T18:15+02:00,36763.6,106.1
2025-08-12T18:30+02:00,39126.5,106.1
2025-08-12T18:45+02:00,41759.7,106.1
2025-08-12T19:00+02:00,43918.3,149.31
2025-08-12T19:15+02:00,44901.9,149.31
2025-08-12T19:30+02:00,45374.4,149.31
2025-08-12T19:45+02:00,46044.3,149.31
2025-08-12T20:00+02:00,46124.9,156.16
2025-08-12T20:15+02:00,45228.5,156.16
2025-08-12T20:30+02:00,44211.7,156.16
2025-08-12T20:45+02:00,43193.6,156.16
2025-08-12T21:00+02:00,42895.1,140.4
2025-08-12T21:15+02:00,41349.3,140.4
2025-08-12T21:30+02:00,39840.5,140.4
2025-08-12T21:45+02:00,38174.2,140.4
2025-08-12T22:00+02:00,36706.9,114.07
2025-08-12T22:15+02:00,35442.7,114.07
2025-08-12T22:30+02:00,34206.3,114.07
2025-08-12T22:45+02:00,33090.4,114.07
2025-08-12T23:00+02:00,32387.1,97.73
2025-08-12T23:15+02:00,31579,97.73
2025-08-12T23:30+02:00,30994.1,97.73
2025-08-12T23:45+02:00,31063.5,97.73
2025-08-13T00:00+02:00,30915.1,95.72
2025-08-13T00:15+02:00,31092.5,95.72
2025-08-13T00:30+02:00,30817.2,95.72
2025-08-13T00:45+02:00,30926.1,95.72
2025-08-13T01:00+02:00,30808.9,90
2025-08-13T01:15+02:00,30846.4,90
2025-08-13T01:30+02:00,30854,90
2025-08-13T01:45+02:00,31094.1,90
2025-08-13T02:00+02:00,31137.5,86.89
2025-08-13T02:15+02:00,31414.6,86.89
2025-08-13T02:30+02:00,31803,86.89
2025-08-13T02:45+02:00,31841.3,86.89
2025-08-13T03:00+02:00,31993,84.71
2025-08-13T03:15+02:00,31897.1,84.71
2025-08-13T03:30+02:00,31744.3,84.71
2025-08-13T03:45+02:00,31808.2,84.71
2025-08-13T04:00+02:00,32397.4,87.07
2025-08-13T04:15+02:00,32906.1,87.07
2025-08-13T04:30+02:00,33573.5,87.07
2025-08-13T04:45+02:00,34220.8,87.07
2025-08-13T05:00+02:00,35853.9,93.3
2025-08-13T05:15+02:00,36607.7,93.3
2025-08-13T05:30+02:00,37759.5,93.3
2025-08-13T05:45+02:00,38938.5,93.3
2025-08-13T06:00+02:00,40958.1,108.87
2025-08-13T06:15+02:00,41857.2,108.87
2025-08-13T06:30+02:00,42262.2,108.87
2025-08-13T06:45+02:00,42383.1,108.87
2025-08-13T07:00+02:00,42564,107.52
2025-08-13T07:15+02:00,42289.5,107.52
2025-08-13T07:30+02:00,41473.4,107.52
2025-08-13T07:45+02:00,40371.2,107.52
2025-08-13T08:00+02:00,38926.8,105.87
2025-08-13T08:15+02:00,37902.1,105.87
2025-08-13T08:30+02:00,37022.2,105.87
2025-08-13T08:45+02:00,35331.1,105.87
2025-08-13T09:00+02:00,32787.5,93.6
2025-08-13T09:15+02:00,30509.2,93.6
2025-08-13T09:30+02:00,29126,93.6
2025-08-13T09:45+02:00,26851.2,93.6
2025-08-13T10:00+02:00,23667.1,89.26
2025-08-13T10:15+02:00,21083.9,89.26
2025-08-13T10:30+02:00,19064,89.26
2025-08-13T10:45+02:00,17842.8,89.26
2025-08-13T11:00+02:00,15760.9,68.2
2025-08-13T11:15+02:00,14169.2,68.2
2025-08-13T11:30+02:00,12862.8,68.2
2025-08-13T11:45+02:00,11511.8,68.2
2025-08-13T12:00+02:00,10119.5,44.29
2025-08-13T12:15+02:00,8921.6,44.29
2025-08-13T12:30+02:00,8543,44.29
2025-08-13T12:45+02:00,7986.4,44.29
2025-08-13T13:00+02:00,7886.9,27.89
2025-08-13T13:15+02:00,7281.5,27.89
2025-08-13T13:30+02:00,7053.5,27.89
2025-08-13T13:45+02:00,6810.4,27.89
2025-08-13T14:00+02:00,7328.7,41.66
2025-08-13T14:15+02:00,7221.1,41.66
2025-08-13T14:30+02:00,7069.3,41.66
2025-08-13T14:45+02:00,8220.9,41.66
2025-08-13T15:00+02:00,9592.8,70.9
2025-08-13T15:15+02:00,10341.3,70.9
2025-08-13T15:30+02:00,11507.8,70.9
2025-08-13T15:45+02:00,13045.6,70.9
2025-08-13T16:00+02:00,15400.4,84.3
2025-08-13T16:15+02:00,17565,84.3
2025-08-13T16:30+02:00,19767.7,84.3
2025-08-13T16:45+02:00,22404.5,84.3
2025-08-13T17:00+02:00,26353.2,96.64
2025-08-13T17:15+02:00,28890.6,96.64
2025-08-13T17:30+02:00,32697,96.64
2025-08-13T17:45+02:00,35719.5,96.64
2025-08-13T18:00+02:00,38677.9,115.34
2025-08-13T18:15+02:00,41050.5,115.34
2025-08-13T18:30+02:00,43740.8,115.34
2025-08-13T18:45+02:00,46123.6,115.34
2025-08-13T19:00+02:00,48330.3,193.3
2025-08-13T19:15+02:00,49381.6,193.3
2025-08-13T19:30+02:00,49952.1,193.3
2025-08-13T19:45+02:00,50420.2,193.3
2025-08-13T20:00+02:00,50336.4,226.64
2025-08-13T20:15+02:00,50009.3,226.64
2025-08-13T20:30+02:00,49404.4,226.64
2025-08-13T20:45+02:00,48842.4,226.64
2025-08-13T21:00+02:00,48620.4,154.52
2025-08-13T21:15+02:00,47479,154.52
2025-08-13T21:30+02:00,46454.1,154.52
2025-08-13T21:45+02:00,45549.2,154.52
2025-08-13T22:00+02:00,43887.9,123.21
2025-08-13T22:15+02:00,43225.6,123.21
2025-08-13T22:30+02:00,42298.9,123.21
2025-08-13T22:45+02:00,41172.9,123.21
2025-08-13T23:00+02:00,40275.5,106.27
2025-08-13T23:15+02:00,39781,106.27
2025-08-13T23:30+02:00,38951.7,106.27
2025-08-13T23:45+02:00,38685.1,106.27
2025-08-14T00:00+02:00,38044.7,98.1
2025-08-14T00:15+02:00,37858.3,98.1
2025-08-14T00:30+02:00,38043.6,98.1
2025-08-14T00:45+02:00,37890.4,98.1
2025-08-14T01:00+02:00,37555.1,92
2025-08-14T01:15+02:00,37628.7,92
2025-08-14T01:30+02:00,37637.8,92
2025-08-14T01:45+02:00,37590.3,92
2025-08-14T02:00+02:00,37490.1,88.45
2025-08-14T02:15+02:00,37652.5,88.45
2025-08-14T02:30+02:00,37937.8,88.45
2025-08-14T02:45+02:00,38179.8,88.45
2025-08-14T03:00+02:00,38439.2,88.2
2025-08-14T03:15+02:00,38669.6,88.2
2025-08-14T03:30+02:00,38951,88.2
2025-08-14T03:45+02:00,39151.6,88.2
2025-08-14T04:00+02:00,39517.7,88.53
2025-08-14T04:15+02:00,39879.4,88.53
2025-08-14T04:30+02:00,40449.1,88.53
2025-08-14T04:45+02:00,41087,88.53
2025-08-14T05:00+02:00,42269.1,97.52
2025-08-14T05:15+02:00,42825.6,97.52
2025-08-14T05:30+02:00,43853,97.52
2025-08-14T05:45+02:00,44869.4,97.52
2025-08-14T06:00+02:00,46733.5,107.94
2025-08-14T06:15+02:00,47258.2,107.94
2025-08-14T06:30+02:00,47696,107.94
2025-08-14T06:45+02:00,47269.3,107.94
2025-08-14T07:00+02:00,47364.8,109.92
2025-08-14T07:15+02:00,46850.2,109.92
2025-08-14T07:30+02:00,46396,109.92
2025-08-14T07:45+02:00,45074.2,109.92
2025-08-14T08:00+02:00,43789.1,99.51
2025-08-14T08:15+02:00,41883.6,99.51
2025-08-14T08:30+02:00,40475.5,99.51
2025-08-14T08:45+02:00,38606.8,99.51
2025-08-14T09:00+02:00,35377.9,91.1
2025-08-14T09:15+02:00,32941.1,91.1
2025-08-14T09:30+02:00,31213.4,91.1
2025-08-14T09:45+02:00,29515.1,91.1
2025-08-14T10:00+02:00,26983,81.26
2025-08-14T10:15+02:00,24461.6,81.26
2025-08-14T10:30+02:00,21968.4,81.26
2025-08-14T10:45+02:00,19839.1,81.26
2025-08-14T11:00+02:00,18157.3,67.57
2025-08-14T11:15+02:00,16513.3,67.57
2025-08-14T11:30+02:00,16455.1,67.57
2025-08-14T11:45+02:00,15339.2,67.57
2025-08-14T12:00+02:00,13162.2,54.09
2025-08-14T12:15+02:00,11204.7,54.09
2025-08-14T12:30+02:00,9886.6,54.09
2025-08-14T12:45+02:00,9614.6,54.09
2025-08-14T13:00+02:00,9679.9,41.02
2025-08-14T13:15+02:00,9741.9,41.02
2025-08-14T13:30+02:00,9530.8,41.02
2025-08-14T13:45+02:00,9849.5,41.02
2025-08-14T14:00+02:00,9944.9,54.9
2025-08-14T14:15+02:00,10527.2,54.9
2025-08-14T14:30+02:00,11267.2,54.9
2025-08-14T14:45+02:00,12728.9,54.9
2025-08-14T15:00+02:00,14481.5,69.43
2025-08-14T15:15+02:00,16132.1,69.43
2025-08-14T15:30+02:00,17339,69.43
2025-08-14T15:45+02:00,18404.5,69.43
2025-08-14T16:00+02:00,21193.7,78.99
2025-08-14T16:15+02:00,22811.7,78.99
2025-08-14T16:30+02:00,25070.5,78.99
2025-08-14T16:45+02:00,27357.8,78.99
2025-08-14T17:00+02:00,30446.6,97.22
2025-08-14T17:15+02:00,32826.7,97.22
2025-08-14T17:30+02:00,35706.1,97.22
2025-08-14T17:45+02:00,38431.7,97.22
2025-08-14T18:00+02:00,41543.4,115.54
2025-08-14T18:15+02:00,44425.9,115.54
2025-08-14T18:30+02:00,47089,115.54
2025-08-14T18:45+02:00,48936.6,115.54
2025-08-14T19:00+02:00,51031.6,233.8
2025-08-14T19:15+02:00,51675.1,233.8
2025-08-14T19:30+02:00,52330.3,233.8
2025-08-14T19:45+02:00,52949.6,233.8
2025-08-14T20:00+02:00,53011.8,283.89
2025-08-14T20:15+02:00,53281.7,283.89
2025-08-14T20:30+02:00,52948.2,283.89
2025-08-14T20:45+02:00,52791.3,283.89
2025-08-14T21:00+02:00,52771.6,155.84
2025-08-14T21:15+02:00,51918.4,155.84
2025-08-14T21:30+02:00,50602.8,155.84
2025-08-14T21:45+02:00,49837.7,155.84
2025-08-14T22:00+02:00,48049.2,120.71
2025-08-14T22:15+02:00,47103.3,120.71
2025-08-14T22:30+02:00,46029.6,120.71
2025-08-14T22:45+02:00,45006.2,120.71
2025-08-14T23:00+02:00,43740.1,105.95
2025-08-14T23:15+02:00,43084.9,105.95
2025-08-14T23:30+02:00,42085.1,105.95
2025-08-14T23:45+02:00,41619.3,105.95
2025-08-15T00:00+02:00,41369.9,99.59
2025-08-15T00:15+02:00,40455.4,99.59
2025-08-15T00:30+02:00,39777.1,99.59
2025-08-15T00:45+02:00,39325.9,99.59
2025-08-15T01:00+02:00,39258.5,98.97
2025-08-15T01:15+02:00,39071.2,98.97
2025-08-15T01:30+02:00,38546.6,98.97
2025-08-15T01:45+02:00,38074.3,98.97
2025-08-15T02:00+02:00,37811.9,93.9
2025-08-15T02:15+02:00,37168.2,93.9
2025-08-15T02:30+02:00,36895,93.9
2025-08-15T02:45+02:00,36721.8,93.9
2025-08-15T03:00+02:00,37108.5,90.33
2025-08-15T03:15+02:00,37221.2,90.33
2025-08-15T03:30+02:00,36992.1,90.33
2025-08-15T03:45+02:00,36929.3,90.33
2025-08-15T04:00+02:00,36917,92
2025-08-15T04:15+02:00,36742.9,92
2025-08-15T04:30+02:00,37068,92
2025-08-15T04:45+02:00,37277.9,92
2025-08-15T05:00+02:00,38014.9,96.91
2025-08-15T05:15+02:00,38824.5,96.91
2025-08-15T05:30+02:00,39868.2,96.91
2025-08-15T05:45+02:00,40820.9,96.91
2025-08-15T06:00+02:00,42233.7,101.66
2025-08-15T06:15+02:00,42694,101.66
2025-08-15T06:30+02:00,42838.1,101.66
2025-08-15T06:45+02:00,43027.1,101.66
2025-08-15T07:00+02:00,43293.4,101.31
2025-08-15T07:15+02:00,43280,101.31
2025-08-15T07:30+02:00,43047.8,101.31
2025-08-15T07:45+02:00,42464,101.31
2025-08-15T08:00+02:00,40935.9,96.6
2025-08-15T08:15+02:00,40120.1,96.6
2025-08-15T08:30+02:00,38488.8,96.6
2025-08-15T08:45+02:00,35966.9,96.6
2025-08-15T09:00+02:00,33110.5,83.47
2025-08-15T09:15+02:00,30829.7,83.47
2025-08-15T09:30+02:00,28274.8,83.47
2025-08-15T09:45+02:00,25272.6,83.47
2025-08-15T10:00+02:00,22792.3,43.9
2025-08-15T10:15+02:00,20200.5,43.9
2025-08-15T10:30+02:00,17964.3,43.9
2025-08-15T10:45+02:00,15845.4,43.9
2025-08-15T11:00+02:00,12481.8,3
2025-08-15T11:15+02:00,10643,3
2025-08-15T11:30+02:00,8963.7,3
2025-08-15T11:45+02:00,7808,3
2025-08-15T12:00+02:00,5390.6,0.08
2025-08-15T12:15+02:00,4271.8,0.08
2025-08-15T12:30+02:00,3951.8,0.08
2025-08-15T12:45+02:00,3142.1,0.08
2025-08-15T13:00+02:00,1857.5,0
2025-08-15T13:15+02:00,783,0
2025-08-15T13:30+02:00,640,0
2025-08-15T13:45+02:00,462.5,0
2025-08-15T14:00+02:00,1065.1,0
2025-08-15T14:15+02:00,920.9,0
2025-08-15T14:30+02:00,1267.3,0
2025-08-15T14:45+02:00,2098.5,0
2025-08-15T15:00+02:00,3221.4,1.72
2025-08-15T15:15+02:00,4191.3,1.72
2025-08-15T15:30+02:00,4780.6,1.72
2025-08-15T15:45+02:00,6003,1.72
2025-08-15T16:00+02:00,9643.7,27.66
2025-08-15T16:15+02:00,10794.7,27.66
2025-08-15T16:30+02:00,11889.4,27.66
2025-08-15T16:45+02:00,14110.8,27.66
2025-08-15T17:00+02:00,17161.6,77.96
2025-08-15T17:15+02:00,19490.7,77.96
2025-08-15T17:30+02:00,22661.8,77.96
2025-08-15T17:45+02:00,25320,77.96
2025-08-15T18:00+02:00,28027.8,105.89
2025-08-15T18:15+02:00,30036.2,105.89
2025-08-15T18:30+02:00,32546.1,105.89
2025-08-15T18:45+02:00,34338.3,105.89
2025-08-15T19:00+02:00,36154,114.38
2025-08-15T19:15+02:00,37642.8,114.38
2025-08-15T19:30+02:00,38659.4,114.38
2025-08-15T19:45+02:00,39435.7,114.38
2025-08-15T20:00+02:00,40306.5,124.01
2025-08-15T20:15+02:00,39718.6,124.01
2025-08-15T20:30+02:00,39153.3,124.01
2025-08-15T20:45+02:00,39533.6,124.01
2025-08-15T21:00+02:00,39239.8,111.5
2025-08-15T21:15+02:00,38407.2,111.5
2025-08-15T21:30+02:00,37198.1,111.5
2025-08-15T21:45+02:00,36370.7,111.5
2025-08-15T22:00+02:00,35633.8,105.94
2025-08-15T22:15+02:00,34916.6,105.94
2025-08-15T22:30+02:00,34278.4,105.94
2025-08-15T22:45+02:00,33444.7,105.94
2025-08-15T23:00+02:00,33042.7,95.96
2025-08-15T23:15+02:00,32022,95.96
2025-08-15T23:30+02:00,31415.5,95.96
2025-08-15T23:45+02:00,31209.8,95.96
2025-08-16T00:00+02:00,30603.2,96.11
2025-08-16T00:15+02:00,29985.4,96.11
2025-08-16T00:30+02:00,29326.1,96.11
2025-08-16T00:45+02:00,28724.3,96.11
2025-08-16T01:00+02:00,28598.8,90.92
2025-08-16T01:15+02:00,28380.1,90.92
2025-08-16T01:30+02:00,28036.5,90.92
2025-08-16T01:45+02:00,27772,90.92
2025-08-16T02:00+02:00,27746.6,89.78
2025-08-16T02:15+02:00,27563.9,89.78
2025-08-16T02:30+02:00,27463.9,89.78
2025-08-16T02:45+02:00,27080.4,89.78
2025-08-16T03:00+02:00,26712,85.35
2025-08-16T03:15+02:00,26403.4,85.35
2025-08-16T03:30+02:00,26090.6,85.35
2025-08-16T03:45+02:00,25938.1,85.35
2025-08-16T04:00+02:00,26232.3,84.05
2025-08-16T04:15+02:00,25820.9,84.05
2025-08-16T04:30+02:00,25865.6,84.05
2025-08-16T04:45+02:00,25899.3,84.05
2025-08-16T05:00+02:00,26322,87.09
2025-08-16T05:15+02:00,26301.2,87.09
2025-08-16T05:30+02:00,26693.6,87.09
2025-08-16T05:45+02:00,26918.7,87.09
2025-08-16T06:00+02:00,26973,91.01
2025-08-16T06:15+02:00,26393.6,91.01
2025-08-16T06:30+02:00,26693.7,91.01
2025-08-16T06:45+02:00,27038.9,91.01
2025-08-16T07:00+02:00,26832.7,90.02
2025-08-16T07:15+02:00,27183.7,90.02
2025-08-16T07:30+02:00,27509.3,90.02
2025-08-16T07:45+02:00,27763.1,90.02
2025-08-16T08:00+02:00,27470.6,80.99
2025-08-16T08:15+02:00,27632.7,80.99
2025-08-16T08:30+02:00,27227,80.99
2025-08-16T08:45+02:00,26409.6,80.99
2025-08-16T09:00+02:00,25766.5,67.94
2025-08-16T09:15+02:00,24460.7,67.94
2025-08-16T09:30+02:00,22815.8,67.94
2025-08-16T09:45+02:00,21523.1,67.94
2025-08-16T10:00+02:00,20085.1,25.12
2025-08-16T10:15+02:00,18988.9,25.12
2025-08-16T10:30+02:00,17453.5,25.12
2025-08-16T10:45+02:00,15873.6,25.12
2025-08-16T11:00+02:00,14293.5,3.8
2025-08-16T11:15+02:00,13276.7,3.8
2025-08-16T11:30+02:00,11884.8,3.8
2025-08-16T11:45+02:00,10476.1,3.8
2025-08-16T12:00+02:00,8563.7,0.17
2025-08-16T12:15+02:00,6504,0.17
2025-08-16T12:30+02:00,5163,0.17
2025-08-16T12:45+02:00,4277,0.17
2025-08-16T13:00+02:00,2872.7,-0.01
2025-08-16T13:15+02:00,865.4,-0.01
2025-08-16T13:30+02:00,-712.4,-0.01
2025-08-16T13:45+02:00,-2208.8,-0.01
2025-08-16T14:00+02:00,-3076.1,-0.01
2025-08-16T14:15+02:00,-3569.2,-0.01
2025-08-16T14:30+02:00,-3610.6,-0.01
2025-08-16T14:45+02:00,-3970,-0.01
2025-08-16T15:00+02:00,-3639.1,-0.01
2025-08-16T15:15+02:00,-3771.3,-0.01
2025-08-16T15:30+02:00,-3828.6,-0.01
2025-08-16T15:45+02:00,-3251.7,-0.01
2025-08-16T16:00+02:00,-934.8,0.71
2025-08-16T16:15+02:00,181.5,0.71
2025-08-16T16:30+02:00,915,0.71
2025-08-16T16:45+02:00,2301.6,0.71
2025-08-16T17:00+02:00,5160.8,16.21
2025-08-16T17:15+02:00,6748.9,16.21
2025-08-16T17:30+02:00,8692.7,16.21
2025-08-16T17:45+02:00,11246.2,16.21
2025-08-16T18:00+02:00,13364,69.92
2025-08-16T18:15+02:00,14925.2,69.92
2025-08-16T18:30+02:00,16857.7,69.92
2025-08-16T18:45+02:00,19261.1,69.92
2025-08-16T19:00+02:00,21507.6,95
2025-08-16T19:15+02:00,22970.8,95
2025-08-16T19:30+02:00,24055.6,95
2025-08-16T19:45+02:00,24965.1,95
2025-08-16T20:00+02:00,26612.1,102.62
2025-08-16T20:15+02:00,26244.4,102.62
2025-08-16T20:30+02:00,25736.8,102.62
2025-08-16T20:45+02:00,27162.8,102.62
2025-08-16T21:00+02:00,27088.3,100.61
2025-08-16T21:15+02:00,26863.5,100.61
2025-08-16T21:30+02:00,26448.6,100.61
2025-08-16T21:45+02:00,25910.5,100.61
2025-08-16T22:00+02:00,25539.8,95
2025-08-16T22:15+02:00,25116.3,95
2025-08-16T22:30+02:00,24896.8,95
2025-08-16T22:45+02:00,24625.2,95
2025-08-16T23:00+02:00,24603.4,90
2025-08-16T23:15+02:00,24477.7,90
2025-08-16T23:30+02:00,24253.5,90
2025-08-16T23:45+02:00,23893.7,90
2025-08-17T00:00+02:00,23515.1,91.28
2025-08-17T00:15+02:00,22969.3,91.28
2025-08-17T00:30+02:00,22944.9,91.28
2025-08-17T00:45+02:00,22501.7,91.28
2025-08-17T01:00+02:00,22182.7,85.34
2025-08-17T01:15+02:00,22296.9,85.34
2025-08-17T01:30+02:00,22448.6,85.34
2025-08-17T01:45+02:00,22598.3,85.34
2025-08-17T02:00+02:00,22414.5,86.86
