Date;Consumption;Production;Battery Charging;Battery Discharging;"Battery 
BYD B-BOX H with Kostal PLENTICORE plus and Energy Manager EM300-LR - SOC";"Inverter 
Kostal PLENTICORE plus - currentPower";"Inverter 
Kostal PLENTICORE plus - activeDevice";"Smart Meter 
KOSTAL EM - currentPower";"Smart Meter 
KOSTAL EM - activeDevice";"Energy Measurement 
Wärmepumpe Innen - currentPower";"Energy Measurement 
Wärmepumpe Innen - activeDevice";"Energy Measurement 
Wärmepumpe Außen - currentPower";"Energy Measurement 
Wärmepumpe Außen - activeDevice";"Car Charging 
KEBA Wallbox P30 - currentPower";"Car Charging 
KEBA Wallbox P30 - activeDevice";"Heatpump 
PV Ready Switch - currentPower 
";"Heatpump 
PV Ready Switch - activeDevice 
";"Heatpump 
PV Ready Switch - currentWaterTemp 
"
2025-08-26T01:30:00+02:00;128;0;0;136;85;0;0;-19,67;1;6;1;7;1;0;0;0;0;
2025-08-26T01:45:00+02:00;167;0;0;167;85;0;0;-15,33;1;6;1;7;1;0;0;0;0;
2025-08-26T02:00:00+02:00;163;0;0;156;84;0;0;-11,33;1;6;1;7;1;0;0;0;0;
2025-08-26T02:15:00+02:00;158;0;0;161;84;0;0;-21,67;1;6;1;7;1;0;0;0;0;
2025-08-26T02:30:00+02:00;132;0;0;134;84;0;0;-13,67;1;6;1;7;1;0;0;0;0;
2025-08-26T02:45:00+02:00;167;0;0;164;83;0;0;-16,67;1;6;1;7;1;0;0;0;0;
2025-08-26T03:00:00+02:00;172;0;0;176;83;0;0;-22,67;1;6;1;7;1;0;0;0;0;
2025-08-26T03:15:00+02:00;168;0;0;154;82;0;0;-13,67;1;6;1;7;1;0;0;0;0;
2025-08-26T03:30:00+02:00;121;0;0;122;82;0;0;-16;1;6;1;7;1;0;0;0;0;
2025-08-26T03:45:00+02:00;150;0;0;137;82;0;0;1,33;1;6;1;7;1;0;0;0;0;
2025-08-26T04:00:00+02:00;155;0;0;161;81;0;0;-18,67;1;6;1;7;1;0;0;0;0;
2025-08-26T04:15:00+02:00;161;0;0;158;81;0;0;-11,67;1;6;1;7;1;0;0;0;0;
2025-08-26T04:30:00+02:00;141;0;0;138;81;0;0;-11,33;1;6;1;7;1;0;0;0;0;
2025-08-26T04:45:00+02:00;112;0;0;112;81;0;0;-9,67;1;6;1;7;1;0;0;0;0;
2025-08-26T05:00:00+02:00;186;0;0;194;80;0;0;-22,33;1;6;1;7;1;0;0;0;0;
2025-08-26T05:15:00+02:00;176;0;0;177;80;0;0;-14;1;6;1;7;1;0;0;0;0;
2025-08-26T05:30:00+02:00;136;6;0;126;79;6;1;-9,67;1;6;1;7;1;0;0;0;0;
2025-08-26T05:45:00+02:00;160;11;0;151;79;11,33;1;-17,33;1;6;1;7;1;0;0;0;0;
2025-08-26T06:00:00+02:00;180;26;0;157;79;26;1;-19;1;6;1;7;1;0;0;0;0;
2025-08-26T06:15:00+02:00;188;13;0;184;78;13,33;1;-23,33;1;6;1;7;1;0;0;0;0;
2025-08-26T06:30:00+02:00;149;15;0;132;78;15;1;-12,67;1;6;1;7;1;0;0;0;0;
2025-08-26T06:45:00+02:00;143;25;0;116;78;25;1;-11,67;1;6;1;7;1;0;0;0;0;
2025-08-26T07:00:00+02:00;188;96;0;93;78;96,33;1;-11,67;1;6;1;7;1;0;0;0;0;
2025-08-26T07:15:00+02:00;227;147;0;74;77;147;1;-3,33;1;6;1;7;1;0;0;0;0;
2025-08-26T07:30:00+02:00;373;221;0;79;77;221,33;1;66,33;1;6;1;7;1;0;0;0;0;
2025-08-26T07:45:00+02:00;456;268;0;93;77;268,33;1;85;1;6;1;27,67;1;0;0;0;0;
2025-08-26T08:00:00+02:00;457;310;0;94;77;309,67;1;49;1;6;1;70,33;1;0;0;0;0;
2025-08-26T08:15:00+02:00;608;382;0;93;77;381,67;1;124;1;6;1;22,67;1;0;0;0;0;
2025-08-26T08:30:00+02:00;787;453;0;94;77;453,33;1;232,67;1;6;1;7;1;0;0;0;0;
2025-08-26T08:45:00+02:00;1386;744;0;90;78;744;1;545,67;1;6;1;7;1;0;0;0;0;
2025-08-26T09:00:00+02:00;1967;1086;0;84;79;1086;1;788;1;6;1;59;1;0;0;0;0;
2025-08-26T09:15:00+02:00;2520;1391;0;80;80;1391;1;1042,67;1;6;1;54;1;0;0;0;0;
2025-08-26T09:30:00+02:00;3189;1918;9;70;81;1918;1;1204,67;1;6;1;7;1;0;0;0;0;
2025-08-26T09:45:00+02:00;4236;2702;0;61;83;2701,67;1;1465,67;1;6;1;7;1;0;0;0;0;
2025-08-26T10:00:00+02:00;5082;3100;4;48;86;3100;1;1929;1;6;1;7;1;0;0;0;0;
2025-08-26T10:15:00+02:00;5197;3641;4;38;89;3641;1;1516,67;1;6;1;28;1;0;0;0;0;
2025-08-26T10:30:00+02:00;5334;4539;9;31;93;4538,67;1;768;1;6;1;71,33;1;0;0;0;0;
2025-08-26T10:45:00+02:00;1071;4421;1130;0;98;4420,67;1;-2213;1;6;1;38,67;1;0;0;0;0;
2025-08-26T11:00:00+02:00;237;5574;31;0;100;5574,33;1;-5306,33;1;6;1;7;1;0;0;0;0;
2025-08-26T11:15:00+02:00;235;5974;29;0;100;5973,67;1;-5709;1;6;1;7;1;0;0;0;0;
2025-08-26T11:30:00+02:00;183;6309;28;0;100;6309,33;1;-6096,67;1;6;1;10,67;1;0;0;0;0;
2025-08-26T11:45:00+02:00;475;6528;27;0;100;6528;1;-6025,33;1;6;1;71,67;1;0;0;0;0;
2025-08-26T12:00:00+02:00;245;6972;26;0;100;6972,33;1;-6700;1;6;1;38;1;0;0;0;0;
2025-08-26T12:15:00+02:00;178;7192;29;0;100;7192;1;-6984,67;1;6;1;7;1;0;0;0;0;
2025-08-26T12:30:00+02:00;604;7289;28;0;98;7288,67;1;-6656;1;6;1;7;1;0;0;0;0;
2025-08-26T12:45:00+02:00;764;7486;27;0;98;7486;1;-6693,67;1;6;1;7;1;0;0;0;0;
2025-08-26T13:00:00+02:00;263;7655;26;0;98;7654,67;1;-7365,67;1;6;1;7;1;0;0;0;0;
2025-08-26T13:15:00+02:00;229;7647;27;0;98;7646,67;1;-7392,33;1;6;1;7;1;0;0;0;0;
2025-08-26T13:30:00+02:00;272;7186;26;0;98;7185,67;1;-6889;1;6;1;7;1;0;0;0;0;
2025-08-26T13:45:00+02:00;283;7929;26;0;98;7928,67;1;-7619,33;1;6;1;7;1;0;0;0;0;
2025-08-26T14:00:00+02:00;297;7564;26;0;98;7564,33;1;-7247,33;1;6;1;7;1;0;0;0;0;
2025-08-26T14:15:00+02:00;224;7453;25;0;98;7452,67;1;-7201,67;1;6;1;7;1;0;0;0;0;
2025-08-26T14:30:00+02:00;286;7335;25;0;98;7334,67;1;-7023,33;1;6;1;7;1;0;0;0;0;
2025-08-26T14:45:00+02:00;283;7403;26;0;98;7403,33;1;-7093;1;6;1;8,33;1;0;0;0;0;
2025-08-26T15:00:00+02:00;663;7085;26;0;98;7085;1;-6394;1;6;1;71,33;1;0;0;0;0;
2025-08-26T15:15:00+02:00;231;7168;26;0;98;7168;1;-6914;1;6;1;25;1;0;0;0;0;
2025-08-26T15:30:00+02:00;213;6945;27;0;98;6945,33;1;-6708;1;6;1;7;1;0;0;0;0;
2025-08-26T15:45:00+02:00;218;6822;27;0;98;6821,67;1;-6575;1;6;1;7;1;0;0;0;0;
2025-08-26T16:00:00+02:00;242;6508;27;0;98;6508;1;-6240,33;1;6;1;7;1;0;0;0;0;
2025-08-26T16:15:00+02:00;261;4659;29;0;98;4658,67;1;-4418,33;1;6;1;7;1;0;0;0;0;
2025-08-26T16:30:00+02:00;281;4796;26;0;98;4796;1;-4502;1;6;1;7;1;0;0;0;0;
2025-08-26T16:45:00+02:00;239;3651;27;0;98;3650,67;1;-3385;1;6;1;7;1;0;0;0;0;
2025-08-26T17:00:00+02:00;404;3877;28;0;98;3877;1;-3444,33;1;11;1;88;1;0;0;0;0;
2025-08-26T17:15:00+02:00;1052;4357;27;0;98;4356,67;1;-3276,33;1;22;1;824,33;1;0;0;0;0;
2025-08-26T17:30:00+02:00;1338;3254;29;0;98;3253,67;1;-1885,33;1;17,33;1;1067,33;1;0;0;0;0;
2025-08-26T17:45:00+02:00;1393;1998;30;0;98;1997,67;1;-572,67;1;18;1;1147,67;1;0;0;0;0;
2025-08-26T18:00:00+02:00;1285;1666;7;8;98;1666;1;-382,67;1;16,67;1;1091,67;1;0;0;0;0;
2025-08-26T18:15:00+02:00;185;1486;4;0;98;1485,67;1;-1295,33;1;6;1;7,33;1;0;0;0;0;
2025-08-26T18:30:00+02:00;283;1183;5;0;98;1182,67;1;-893,33;1;6;1;7;1;0;0;0;0;
2025-08-26T18:45:00+02:00;263;783;7;0;98;782,67;1;-512,33;1;6;1;7;1;0;0;0;0;
2025-08-26T19:00:00+02:00;323;618;5;29;98;617,67;1;-319,67;1;6;1;7;1;0;0;0;0;
2025-08-26T19:15:00+02:00;951;429;1;534;97;429;1;-56,33;1;6;1;7;1;0;0;0;0;
2025-08-26T19:30:00+02:00;1039;250;5;813;95;250,33;1;-86;1;6;1;7;1;0;0;0;0;
2025-08-26T19:45:00+02:00;675;117;0;544;93;117;1;-40,67;1;6;1;7;1;0;0;0;0;
2025-08-26T20:00:00+02:00;951;104;0;863;92;104;1;-36,67;1;6;1;7;1;0;0;0;0;
2025-08-26T20:15:00+02:00;763;60;0;686;90;59,67;1;-56,67;1;6;1;7;1;0;0;0;0;
2025-08-26T20:30:00+02:00;665;41;0;615;88;41;1;-53,67;1;6;1;7;1;0;0;0;0;
2025-08-26T20:45:00+02:00;631;43;0;601;87;43,33;1;-48,33;1;6;1;7;1;0;0;0;0;
2025-08-26T21:00:00+02:00;614;69;0;543;86;69,33;1;-39,33;1;6;1;7;1;0;0;0;0;
2025-08-26T21:15:00+02:00;323;17;0;315;85;17,33;1;-22,67;1;6;1;7;1;0;0;0;0;
2025-08-26T21:30:00+02:00;302;0;0;296;84;0;0;-17,33;1;6;1;7;1;0;0;0;0;
2025-08-26T21:45:00+02:00;262;0;0;260;84;0;0;-21,33;1;6;1;7;1;0;0;0;0;
2025-08-26T22:00:00+02:00;258;0;0;259;83;0;0;-20;1;6;1;7;1;0;0;0;0;
2025-08-26T22:15:00+02:00;339;0;0;335;82;0;0;-21,67;1;6;1;7;1;0;0;0;0;
2025-08-26T22:30:00+02:00;216;0;0;214;82;0;0;-15,67;1;6;1;7;1;0;0;0;0;
2025-08-26T22:45:00+02:00;168;0;0;161;81;0;0;-13,33;1;6;1;7;1;0;0;0;0;
2025-08-26T23:00:00+02:00;135;0;0;130;81;0;0;-6,67;1;6;1;7;1;0;0;0;0;
2025-08-26T23:15:00+02:00;182;0;0;178;81;0;0;-10,33;1;6;1;7;1;0;0;0;0;
2025-08-26T23:30:00+02:00;153;0;0;148;80;0;0;-6,67;1;6;1;7;1;0;0;0;0;
2025-08-26T23:45:00+02:00;172;0;0;164;80;0;0;-6,33;1;6;1;7;1;0;0;0;0;
2025-08-27T00:00:00+02:00;139;0;0;131;80;0;0;-6,33;1;6;1;7;1;0;0;0;0;
2025-08-27T00:15:00+02:00;181;0;0;179;79;0;0;-10;1;6;1;7;1;0;0;0;0;
2025-08-27T00:30:00+02:00;190;0;0;188;79;0;0;-8,67;1;6;1;7;1;0;0;0;0;
2025-08-27T00:45:00+02:00;153;0;0;152;79;0;0;-10;1;6;1;7;1;0;0;0;0;
2025-08-27T01:00:00+02:00;124;0;0;124;78;0;0;-13;1;6;1;7;1;0;0;0;0;
2025-08-27T01:15:00+02:00;161;0;0;157;78;0;0;-15;1;6;1;7;1;0;0;0;0;
2025-08-27T01:30:00+02:00;191;0;0;189;78;0;0;-15,67;1;6;1;7;1;0;0;0;0;
2025-08-27T01:45:00+02:00;168;0;0;165;77;0;0;-9,67;1;6;1;7;1;0;0;0;0;
2025-08-27T02:00:00+02:00;132;0;0;137;77;0;0;-19;1;6;1;7;1;0;0;0;0;
2025-08-27T02:15:00+02:00;169;0;0;175;77;0;0;-17,67;1;6;1;7;1;0;0;0;0;
2025-08-27T02:30:00+02:00;164;0;0;167;76;0;0;-15,33;1;6;1;7;1;0;0;0;0;
2025-08-27T02:45:00+02:00;168;0;0;168;76;0;0;-13;1;6;1;7;1;0;0;0;0;
2025-08-27T03:00:00+02:00;144;0;0;138;76;0;0;-8,67;1;6;1;7;1;0;0;0;0;
2025-08-27T03:15:00+02:00;156;0;0;173;75;0;0;-26,33;1;6;1;7;1;0;0;0;0;
2025-08-27T03:30:00+02:00;409;0;0;408;74;0;0;-29,33;1;6;1;7;1;0;0;0;0;
2025-08-27T03:45:00+02:00;225;0;0;226;74;0;0;-13;1;6;1;7;1;0;0;0;0;
2025-08-27T04:00:00+02:00;193;0;0;187;73;0;0;-9,67;1;6;1;7;1;0;0;0;0;
2025-08-27T04:15:00+02:00;199;0;0;201;73;0;0;-17,67;1;6;1;7;1;0;0;0;0;
2025-08-27T04:30:00+02:00;180;0;0;177;72;0;0;-11,33;1;6;1;7;1;0;0;0;0;
2025-08-27T04:45:00+02:00;145;0;0;134;72;0;0;-5,33;1;6;1;7;1;0;0;0;0;
2025-08-27T05:00:00+02:00;173;0;0;171;72;0;0;-14;1;6;1;7;1;0;0;0;0;
2025-08-27T05:15:00+02:00;124;0;0;117;71;0;0;-5,67;1;6;1;7;1;0;0;0;0;
2025-08-27T05:30:00+02:00;144;7;0;139;71;7,33;1;-12;1;6;1;7;1;0;0;0;0;
2025-08-27T05:45:00+02:00;205;18;0;188;71;18;1;-10,33;1;6;1;7;1;0;0;0;0;
2025-08-27T06:00:00+02:00;186;33;0;150;70;32,67;1;-8,33;1;6;1;7;1;0;0;0;0;
2025-08-27T06:15:00+02:00;166;22;0;131;70;22;1;-3,33;1;6;1;7;1;0;0;0;0;
2025-08-27T06:30:00+02:00;150;16;0;134;70;16,33;1;-15,33;1;6;1;7;1;0;0;0;0;
2025-08-27T06:45:00+02:00;151;24;0;124;69;24;1;-11,67;1;6;1;7;1;0;0;0;0;
2025-08-27T07:00:00+02:00;185;81;0;99;69;80,67;1;-7,33;1;6;1;7;1;0;0;0;0;
2025-08-27T07:15:00+02:00;280;203;2;62;69;203,33;1;14,67;1;6;1;7;1;0;0;0;0;
2025-08-27T07:30:00+02:00;327;171;0;94;69;171;1;53;1;6;1;7;1;0;0;0;0;
2025-08-27T07:45:00+02:00;554;315;7;84;69;315;1;155,33;1;6;1;7;1;0;0;0;0;
2025-08-27T08:00:00+02:00;656;390;0;88;69;390;1;169,67;1;6;1;7;1;0;0;0;0;
2025-08-27T08:15:00+02:00;810;507;0;93;69;507;1;201;1;6;1;26;1;0;0;0;0;
2025-08-27T08:30:00+02:00;1333;758;0;507;69;758;1;42,33;1;25,33;1;1049,33;1;0;0;0;0;
2025-08-27T08:45:00+02:00;2679;1114;0;1656;66;1114,33;1;-148,33;1;38;1;2755,67;1;0;0;0;0;
2025-08-27T09:00:00+02:00;2561;1351;54;983;62;1350,67;1;271,33;1;36,33;1;1583,33;1;0;0;0;0;
2025-08-27T09:15:00+02:00;3147;1743;0;76;63;1743;1;1321,67;1;6;1;7;1;0;0;0;0;
2025-08-27T09:30:00+02:00;3671;2195;0;69;65;2194,67;1;1401,67;1;6;1;7;1;0;0;0;0;
2025-08-27T09:45:00+02:00;4279;2691;0;59;68;2691;1;1522,33;1;6;1;7;1;0;0;0;0;
2025-08-27T10:00:00+02:00;4393;2724;9;59;70;2723,67;1;1613,67;1;6;1;7;1;0;0;0;0;
2025-08-27T10:15:00+02:00;4322;2610;0;61;73;2609,67;1;1643,33;1;6;1;7;1;0;0;0;0;
2025-08-27T10:30:00+02:00;4527;3636;342;40;75;3636,33;1;1186,67;1;6;1;7;1;0;0;0;0;
2025-08-27T10:45:00+02:00;3249;3603;787;16;81;3603;1;417,67;1;6;1;7;1;0;0;0;0;
2025-08-27T11:00:00+02:00;2751;3318;1076;14;85;3317,67;1;497,33;1;6;1;7;1;0;0;0;0;
2025-08-27T11:15:00+02:00;4660;5300;301;4;90;5300,33;1;-340;1;6;1;7;1;0;0;0;0;
2025-08-27T11:30:00+02:00;4316;5931;163;0;95;5931;1;-1444;1;6;1;7;1;0;0;0;0;
2025-08-27T11:45:00+02:00;2428;6237;122;0;98;6237,33;1;-3679;1;6;1;7;1;0;0;0;0;
2025-08-27T12:00:00+02:00;155;6614;27;0;100;6613,67;1;-6430,67;1;7,33;1;7;1;0;0;0;0;
2025-08-27T12:15:00+02:00;221;6734;25;0;100;6734;1;-6496;1;6;1;7;1;0;0;0;0;
2025-08-27T12:30:00+02:00;210;6891;26;0;100;6891,33;1;-6705,67;1;6;1;7;1;0;0;0;0;
2025-08-27T12:45:00+02:00;206;4740;27;0;100;4740;1;-4579;1;6;1;7;1;0;0;0;0;
2025-08-27T13:00:00+02:00;215;6838;25;0;100;6837,67;1;-6641,33;1;6;1;7;1;0;0;0;0;
2025-08-27T13:15:00+02:00;289;6736;25;0;100;6736;1;-6515,67;1;6;1;7;1;0;0;0;0;
2025-08-27T13:30:00+02:00;215;8618;24;0;99;8617,67;1;-8377,33;1;6;1;7;1;0;0;0;0;
2025-08-27T13:45:00+02:00;199;2748;29;0;98;2748;1;-2518,33;1;6;1;7;1;0;0;0;0;
2025-08-27T14:00:00+02:00;138;5262;24;0;98;5261,67;1;-5111,33;1;6;1;7;1;0;0;0;0;
2025-08-27T14:15:00+02:00;257;3047;30;0;98;3047;1;-2763,67;1;6;1;7;1;0;0;0;0;
2025-08-27T14:30:00+02:00;227;856;32;0;98;856;1;-596,33;1;6;1;7;1;0;0;0;0;
2025-08-27T14:45:00+02:00;199;645;29;0;98;645;1;-414;1;6;1;7;1;0;0;0;0;
2025-08-27T15:00:00+02:00;164;1358;17;0;98;1358;1;-1175,67;1;6;1;7;1;0;0;0;0;
2025-08-27T15:15:00+02:00;226;2953;16;0;98;2953;1;-2725,33;1;6;1;7;1;0;0;0;0;
2025-08-27T15:30:00+02:00;246;3500;18;0;98;3499,67;1;-3237;1;6;1;7;1;0;0;0;0;
2025-08-27T15:45:00+02:00;202;3172;19;0;98;3171,67;1;-2971,67;1;6;1;7;1;0;0;0;0;
2025-08-27T16:00:00+02:00;205;5007;15;0;98;5006,67;1;-4821,67;1;6;1;7;1;0;0;0;0;
2025-08-27T16:15:00+02:00;233;6734;14;0;98;6734;1;-6486,33;1;6;1;7;1;0;0;0;0;
2025-08-27T16:30:00+02:00;286;6304;13;0;98;6304,33;1;-6004,33;1;6;1;7;1;0;0;0;0;
2025-08-27T16:45:00+02:00;293;5691;13;0;98;5690,67;1;-5390,33;1;6;1;7;1;0;0;0;0;
2025-08-27T17:00:00+02:00;325;2712;17;0;98;2711,67;1;-2368,33;1;6;1;7;1;0;0;0;0;
2025-08-27T17:15:00+02:00;307;969;21;0;98;969;1;-640,33;1;6;1;7;1;0;0;0;0;
2025-08-27T17:30:00+02:00;339;764;15;14;98;763,67;1;-424,67;1;6;1;7;1;0;0;0;0;
2025-08-27T17:45:00+02:00;459;463;0;154;98;463;1;-165,67;1;5;1;7;1;0;0;0;0;
2025-08-27T18:00:00+02:00;380;258;0;141;97;258;1;-57,67;1;5,67;1;7;1;0;0;0;0;
2025-08-27T18:15:00+02:00;347;338;0;82;97;338;1;-81,33;1;6;1;7;1;0;0;0;0;
2025-08-27T18:30:00+02:00;357;1187;0;68;97;1187,33;1;-900;1;6;1;7;1;0;0;0;0;
2025-08-27T18:45:00+02:00;200;886;0;27;97;886;1;-713,33;1;6;1;7;1;0;0;0;0;
2025-08-27T19:00:00+02:00;258;298;0;53;97;297,67;1;-99,33;1;6;1;7;1;0;0;0;0;
2025-08-27T19:15:00+02:00;262;248;0;45;97;247,67;1;-36,67;1;6;1;7;1;0;0;0;0;
2025-08-27T19:30:00+02:00;261;153;0;114;97;153;1;-18;1;6;1;7;1;0;0;0;0;
2025-08-27T19:45:00+02:00;283;65;0;229;96;65;1;-28;1;6;1;7;1;0;0;0;0;
2025-08-27T20:00:00+02:00;249;49;0;197;96;49,33;1;-17;1;6;1;7;1;0;0;0;0;
2025-08-27T20:15:00+02:00;249;10;0;250;95;10,33;1;-23,67;1;6;1;7;1;0;0;0;0;
2025-08-27T20:30:00+02:00;256;14;0;231;95;14;1;-13;1;6;1;7;1;0;0;0;0;
2025-08-27T20:45:00+02:00;292;41;0;235;94;41;1;-6,33;1;6;1;7;1;0;0;0;0;
2025-08-27T21:00:00+02:00;281;38;0;241;94;37,67;1;-18;1;6;1;7;1;0;0;0;0;
2025-08-27T21:15:00+02:00;216;12;0;204;93;12,33;1;-18,67;1;6;1;7;1;0;0;0;0;
2025-08-27T21:30:00+02:00;291;0;0;293;93;0;0;-41,33;1;6;1;7;1;0;0;0;0;
2025-08-27T21:45:00+02:00;230;0;0;220;92;0;0;-10,67;1;6;1;7;1;0;0;0;0;
2025-08-27T22:00:00+02:00;210;0;0;206;92;0;0;-11;1;6;1;7;1;0;0;0;0;
2025-08-27T22:15:00+02:00;302;0;0;294;91;0;0;-5,33;1;6;1;7;1;0;0;0;0;
2025-08-27T22:30:00+02:00;413;0;0;405;90;0;0;-17;1;6;1;7;1;0;0;0;0;
2025-08-27T22:45:00+02:00;213;0;0;203;90;0;0;-37,33;1;6;1;20,33;1;0;0;0;0;
2025-08-27T23:00:00+02:00;253;0;0;250;89;0;0;-8;1;6;1;67,67;1;0;0;0;0;
2025-08-27T23:15:00+02:00;187;0;0;180;89;0;0;-8,67;1;6;1;7;1;0;0;0;0;
2025-08-27T23:30:00+02:00;143;0;0;138;88;0;0;-6,67;1;6;1;7;1;0;0;0;0;
2025-08-27T23:45:00+02:00;187;0;0;180;88;0;0;-8,67;1;6;1;7;1;0;0;0;0;
2025-08-28T00:00:00+02:00;154;0;0;148;88;0;0;-11,33;1;6;1;7;1;0;0;0;0;
2025-08-28T00:15:00+02:00;148;0;0;151;87;0;0;-17;1;6;1;7;1;0;0;0;0;
2025-08-28T00:30:00+02:00;197;0;0;193;87;0;0;-17,67;1;13,67;1;58,33;1;0;0;0;0;
2025-08-28T00:45:00+02:00;1780;0;0;1794;85;0;0;-168,33;1;30,33;1;2159,67;1;0;0;0;0;
2025-08-28T01:00:00+02:00;2162;0;0;2201;79;0;0;-182;1;48,33;1;2792,33;1;0;0;0;0;
2025-08-28T01:15:00+02:00;715;0;0;721;76;0;0;-49,33;1;22,33;1;640,33;1;0;0;0;0;
2025-08-28T01:30:00+02:00;208;0;0;197;76;0;0;-2,67;1;6;1;7;1;0;0;0;0;
2025-08-28T01:45:00+02:00;173;0;0;167;75;0;0;-6,33;1;6;1;7;1;0;0;0;0;
2025-08-28T02:00:00+02:00;119;0;0;109;75;0;0;-4;1;6;1;7;1;0;0;0;0;
2025-08-28T02:15:00+02:00;194;0;0;198;75;0;0;-17,33;1;6;1;7;1;0;0;0;0;
2025-08-28T02:30:00+02:00;186;0;0;184;74;0;0;-11,33;1;6;1;7;1;0;0;0;0;
2025-08-28T02:45:00+02:00;136;0;0;122;74;0;0;-3;1;6;1;7;1;0;0;0;0;
2025-08-28T03:00:00+02:00;189;0;0;185;74;0;0;-11,67;1;6;1;7;1;0;0;0;0;
2025-08-28T03:15:00+02:00;163;0;0;158;73;0;0;-7;1;6;1;7;1;0;0;0;0;
2025-08-28T03:30:00+02:00;144;0;0;145;73;0;0;-15,67;1;6;1;7;1;0;0;0;0;
2025-08-28T03:45:00+02:00;147;0;0;142;73;0;0;-4,67;1;6;1;7;1;0;0;0;0;
2025-08-28T04:00:00+02:00;184;0;0;186;72;0;0;-15;1;6;1;7;1;0;0;0;0;
2025-08-28T04:15:00+02:00;159;0;0;154;72;0;0;-12;1;6;1;7;1;0;0;0;0;
2025-08-28T04:30:00+02:00;143;0;0;141;72;0;0;-12;1;6;1;7;1;0;0;0;0;
2025-08-28T04:45:00+02:00;196;0;0;194;71;0;0;-10;1;6;1;7;1;0;0;0;0;
2025-08-28T05:00:00+02:00;182;0;0;173;71;0;0;-10,67;1;6;1;7;1;0;0;0;0;
2025-08-28T05:15:00+02:00;126;0;0;119;71;0;0;-6;1;6;1;7;1;0;0;0;0;
2025-08-28T05:30:00+02:00;204;0;0;199;70;0;0;-16,33;1;6;1;7;1;0;0;0;0;
2025-08-28T05:45:00+02:00;177;10;0;158;70;9,67;1;-6;1;6;1;7;1;0;0;0;0;
2025-08-28T06:00:00+02:00;131;5;0;124;70;5,33;1;-7,33;1;6;1;7;1;0;0;0;0;
2025-08-28T06:15:00+02:00;185;11;0;173;69;11;1;-9,67;1;6;1;7;1;0;0;0;0;
2025-08-28T06:30:00+02:00;176;24;0;149;69;24;1;-6,33;1;6;1;7;1;0;0;0;0;
2025-08-28T06:45:00+02:00;140;11;0;137;69;10,67;1;-23;1;6;1;7;1;0;0;0;0;
2025-08-28T07:00:00+02:00;151;19;0;129;69;18,67;1;-8,33;1;6;1;7;1;0;0;0;0;
2025-08-28T07:15:00+02:00;152;64;0;81;68;64,33;1;-3;1;6;1;7;1;0;0;0;0;
2025-08-28T07:30:00+02:00;151;67;0;82;68;67,33;1;-8;1;6;1;7;1;0;0;0;0;
2025-08-28T07:45:00+02:00;134;86;0;51;68;86;1;-11,33;1;6;1;7;1;0;0;0;0;
2025-08-28T08:00:00+02:00;283;162;0;89;68;161,67;1;24,67;1;6;1;7;1;0;0;0;0;
2025-08-28T08:15:00+02:00;193;142;0;47;68;141,67;1;1;1;6;1;7;1;0;0;0;0;
2025-08-28T08:30:00+02:00;367;195;0;96;68;194,67;1;68,33;1;6;1;7;1;0;0;0;0;
2025-08-28T08:45:00+02:00;702;401;0;94;68;400,67;1;198;1;6;1;7;1;0;0;0;0;
2025-08-28T09:00:00+02:00;1370;858;45;281;68;858,33;1;268;1;6;1;7;1;0;0;0;0;
2025-08-28T09:15:00+02:00;770;769;274;130;69;769,33;1;147;1;6;1;7;1;0;0;0;0;
2025-08-28T09:30:00+02:00;1673;921;0;87;69;920,67;1;657,67;1;6;1;7;1;0;0;0;0;
2025-08-28T09:45:00+02:00;1997;1091;0;84;70;1091,33;1;814;1;6;1;7;1;0;0;0;0;
2025-08-28T10:00:00+02:00;2246;1264;0;85;71;1263,67;1;893;1;6;1;7;1;0;0;0;0;
2025-08-28T10:15:00+02:00;3197;1733;0;78;73;1732,67;1;1380;1;6;1;7;1;0;0;0;0;
2025-08-28T10:30:00+02:00;3163;1787;0;75;74;1786,67;1;1295;1;6;1;7;1;0;0;0;0;
2025-08-28T10:45:00+02:00;2961;1690;0;75;76;1690;1;1188;1;6;1;7;1;0;0;0;0;
2025-08-28T11:00:00+02:00;4434;2621;0;66;78;2620,67;1;1742,67;1;6;1;7;1;0;0;0;0;
2025-08-28T11:15:00+02:00;4111;2447;0;67;80;2446,67;1;1592;1;6;1;19,67;1;0;0;0;0;
2025-08-28T11:30:00+02:00;3978;2237;0;72;82;2237;1;1662,67;1;6;1;70,67;1;0;0;0;0;
2025-08-28T11:45:00+02:00;5382;3124;0;62;84;3124;1;2191,67;1;6;1;17;1;0;0;0;0;
2025-08-28T12:00:00+02:00;3922;2302;0;67;87;2302,33;1;1545,33;1;6;1;7;1;0;0;0;0;
2025-08-28T12:15:00+02:00;3598;2011;0;74;89;2010,67;1;1506,67;1;6;1;7;1;0;0;0;0;
2025-08-28T12:30:00+02:00;4530;2651;0;65;91;2650,67;1;1808,67;1;6;1;7;1;0;0;0;0;
2025-08-28T12:45:00+02:00;3722;2095;0;73;93;2095;1;1547,33;1;6;1;7;1;0;0;0;0;
2025-08-28T13:00:00+02:00;3489;1934;0;74;95;1934;1;1474,33;1;6;1;7;1;0;0;0;0;
2025-08-28T13:15:00+02:00;4203;2267;0;70;96;2267,33;1;1859;1;6;1;16;1;0;0;0;0;
